fecha,autor_portada,titulo_portada,autor_critica,url,url_imagen,news_keywords,keywords,descripcion,id
2013-08-26,Eric Drooker.,"“The Eternal Summer,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-eric-drookers-the-eternal-summer,"https://media.newyorker.com/photos/590950dd6552fa0be682ba45/master/w_280,c_limit/2013_08_26.jpg",missing,missing,missing,missing
2013-09-02,Frank Viva.,"“13 Flavors,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-frank-vivas-13-flavors,"https://media.newyorker.com/photos/590950de6552fa0be682ba4b/master/w_280,c_limit/2013_09_02.jpg",missing,missing,missing,missing
2013-09-09,Bruce McCall.,"“ExerCity,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-bruce-mccalls-exercity,"https://media.newyorker.com/photos/590950ce6552fa0be682ba0d/master/w_280,c_limit/2013_09_09.jpg","_wordpress_id:1730661,Cover Story,Covers","_wordpress_id:1730661,Cover Story,Covers",A slide show of a few New Yorker covers that have celebrated cycling.,5924bf0fc607487ed1deab85
2013-09-16,Adrian Tomine.,"“Crossroads,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-adrian-tomines-crossroads,"https://media.newyorker.com/photos/590950cfc14b3c606c103560/master/w_280,c_limit/2013_09_16.jpg",missing,missing,missing,missing
2013-09-23,Ivan Brunetti.,"“Goings On About Town,”",The New Yorker ,http://www.newyorker.com/culture/culture-desk/cover-story-a-new-goings-on-about-town,"https://media.newyorker.com/photos/5909603b019dfc3494e9fe65/master/w_200,c_limit/130923_toc2.png","Cover Story,_wordpress_id:1731351","Cover Story,_wordpress_id:1731351","To celebrate our face-lift, we’ve picked some events that tie-in with this week’s cover by Ivan Brunetti.",5910e5e3df652b705f4a9d08
2013-09-30,Barry Blitt.,"“Bad Chemistry,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-bad-chemistry,"https://media.newyorker.com/photos/590950d1ebe912338a372551/master/w_280,c_limit/2013_09_30.jpg","Cover Story,Syria,_wordpress_id:1732081","Cover Story,Syria,_wordpress_id:1732081","Barry Blitt, who has done seventy-seven New Yorker covers in the past nineteen years, also drew this week’s cover, titled “Bad Chemistry.”",5924bf0bec03de731c843e3e
2013-10-07,Maira Kalman.,"“Blue Dog,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-maira-kalmans-blue-dog,"https://media.newyorker.com/photos/590950d1c14b3c606c103566/master/w_280,c_limit/2013_10_07.jpg",missing,missing,missing,missing
2013-10-14,Bruce McCall.,"“New Money,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-bruce-mccalls-new-money,"https://media.newyorker.com/photos/590960222179605b11ad5516/master/w_200,c_limit/131014_r24110_toc.png",missing,missing,missing,missing
2013-10-21,Mark Ulriksen.,"“Haunted House,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-the-government-shutdown,"https://media.newyorker.com/photos/590950d3019dfc3494e9d72d/master/w_280,c_limit/2013_10_21.jpg","Art,Covers,_wordpress_id:1733651","Art,Covers,_wordpress_id:1733651","Mark Ulriksen is the artist behind this week’s cover, “Haunted House.”",5924bf0753825d3e461cc3bc
2013-10-28,Peter de Sève.,"“Top Choice,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-peter-de-sves-top-choice,"https://media.newyorker.com/photos/590950cb019dfc3494e9d707/master/w_280,c_limit/2013_10_28.jpg",missing,missing,missing,missing
2013-11-04,Ivan Brunetti.,"“Fast Food,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-ivan-brunettis-fast-food,"https://media.newyorker.com/photos/59095fe82179605b11ad54a9/master/w_200,c_limit/131104_toc2.jpg",missing,missing,missing,missing
2013-11-11,Barry Blitt.,"“Reboot,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-reboot,"https://media.newyorker.com/photos/590950d01c7a8e33fb38a068/master/w_280,c_limit/2013_11_11.jpg","Barry Blitt,Obamacare,_wordpress_id:1735541","Barry Blitt,Obamacare,_wordpress_id:1735541","When I heard that the troubled Obamacare Web site was built by a Canadian company, of course I felt personally responsible...",5924bf04504b4521f98658ad
2013-11-18,Adrian Tomine.,"“Last Straw,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-adrian-tomines-last-straw,"https://media.newyorker.com/photos/590950d22179605b11ad2d27/master/w_280,c_limit/2013_11_18.jpg",missing,missing,missing,missing
2013-11-25,Frank Viva.,"“Asleep at the Wheel,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-frank-vivas-asleep-at-the-wheel,"https://media.newyorker.com/photos/59095fdb6552fa0be682e183/master/w_200,c_limit/131125_toc.jpg",missing,missing,missing,missing
2013-12-02,Tom Gauld.,"“Turkey Day,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-tom-gaulds-turkey-day,"https://media.newyorker.com/photos/590950cbebe912338a37253a/master/w_280,c_limit/2013_12_02.jpg",missing,missing,missing,missing
2013-12-09,Istvan Banyai.,"“ ’Tis the Season,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-istvan-banyais-tis-the-season,"https://media.newyorker.com/photos/590950cc2179605b11ad2d0d/master/w_280,c_limit/2013_12_09.jpg","Cover Story,Covers,_wordpress_id:1737921","Cover Story,Covers,_wordpress_id:1737921","Cartoonist Istvan Banyai discusses this week’s cover image, “ ’Tis the Season.”",5924bf01ec03de731c843e3a
2013-12-16,Kadir Nelson.,"“Madiba,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-nelson-mandela-hero,"https://media.newyorker.com/photos/590950ce2179605b11ad2d17/master/w_280,c_limit/2013_12_16.jpg","Cover Story,Nelson Mandela,_wordpress_id:1738231","Cover Story,Nelson Mandela,_wordpress_id:1738231","Next week’s cover, “Madiba,” was drawn by the artist Kadir Nelson.",5924bf1aec03de731c843e43
2013-12-23,Barry Blitt.,"“Snow Angel,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-snow-angel,"https://media.newyorker.com/photos/59095faf2179605b11ad542c/master/w_200,c_limit/131223_toc_crop_web.jpg","Cover Story,_wordpress_id:1738901","Cover Story,_wordpress_id:1738901",“Pope Francis appears to be a decent fellow—a mensch—and an advocate of peace on earth. But who am I to judge?”,5924befe53825d3e461cc3b9
2014-01-06,Chris Ware.,"“All Together Now,”",Chris Ware ,http://www.newyorker.com/culture/culture-desk/cover-story-all-together-now,"https://media.newyorker.com/photos/590950d32179605b11ad2d2e/master/w_280,c_limit/2014_01_06.jpg","Cover Story,Covers,_wordpress_id:1740161","Cover Story,Covers,_wordpress_id:1740161","“One’s own children are more important than the children of others.
Everyone knows that. The world runs on that.”",5910e698f8fa3e67faf0b0b8
2014-01-13,Bruce McCall.,"“Polar Bears on Fifth Avenue,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-bruce-mccalls-polar-bears-on-fifth-avenue,"https://media.newyorker.com/photos/590950d46552fa0be682ba21/master/w_280,c_limit/2014_01_13.jpg","Cover Story,Covers,_wordpress_id:1602791","Cover Story,Covers,_wordpress_id:1602791","A winter storm named Hercules greeted New York City at the start of 2014, and inspired this cover by Bruce McCall.",5924befb504b4521f98658a9
2014-01-20,Barry Blitt.,"“Playing in Traffic,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-playing-in-traffic,"https://media.newyorker.com/photos/590950c8c14b3c606c103541/master/w_280,c_limit/2014_01_20.jpg","Chris Christie,Covers,_wordpress_id:1603141","Chris Christie,Covers,_wordpress_id:1603141","Barry Blitt penned “Playing in Traffic,” of New Jersey Governor Chris Christie, for next week’s cover.",5924bf122011247369825703
2014-01-27,Peter Sève.,"“Just a Pinch,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-peter-de-sves-just-a-pinch,"https://media.newyorker.com/photos/590950cac14b3c606c10354a/master/w_280,c_limit/2014_01_27.jpg","Cover Story,Covers,_wordpress_id:1603731","Cover Story,Covers,_wordpress_id:1603731","Peter de Sève discusses this week’s New Yorker cover, accompanied by a cooking-themed slide show.",5924bb43201124736982561f
2014-02-03,Barry Blitt.,"“Jury of His Peers,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-jury-of-his-peers,"https://media.newyorker.com/photos/590950cb2179605b11ad2d0a/master/w_280,c_limit/2014_02_03.jpg","Cover Story,Covers,Humor,_wordpress_id:1604181","Cover Story,Covers,Humor,_wordpress_id:1604181","“Mr. Putin is a gift to caricaturists (but to humanity in general, not so much).”",5924bf0bc607487ed1deab84
2014-02-10,Tomer Hanuka.,"“Perfect Storm,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-tomer-hanukas-perfect-storm,"https://media.newyorker.com/photos/590950cdc14b3c606c103556/master/w_280,c_limit/2014_02_10.jpg","Cover Story,Snow,_wordpress_id:1604691","Cover Story,Snow,_wordpress_id:1604691",“Snow is inherently nostalgic. It encourages you to travel back and think about your life.”,5924c00053825d3e461cc404
2014-02-17,Jorge Colombo.,"“Night Windows,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-jorge-colombos-night-windows,"https://media.newyorker.com/photos/59095f616552fa0be682e093/master/w_200,c_limit/140217_toc1.jpg",missing,missing,missing,missing
2014-03-03,Barry Blitt.,"“Ready for His Closeup,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-ready-for-his-closeup,"https://media.newyorker.com/photos/590950cfebe912338a37254a/master/w_280,c_limit/2014_03_03.jpg",missing,missing,missing,missing
2014-03-10,Otto Steininger.,"“Snowplows,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-otto-steiningers,"https://media.newyorker.com/photos/590950d2019dfc3494e9d723/master/w_280,c_limit/2014_03_10.jpg","Cover Story,_wordpress_id:1607511","Cover Story,_wordpress_id:1607511",What if ordinary citizens were ordered to harness their baby strollers to help plow New York City’s sidewalks?,5924e9bb70cb224108d16669
2014-03-17,Liniers.,"“Straphangers,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-straphangers-by-liniers,"https://media.newyorker.com/photos/590950d3ebe912338a37255d/master/w_280,c_limit/2014_03_17.jpg",missing,missing,missing,missing
2014-03-24,Ana Juan.,"“Metamorphosis,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-ana-juans-metamorphosis,"https://media.newyorker.com/photos/590950d4c14b3c606c10356e/master/w_280,c_limit/2014_03_24.jpg",missing,missing,missing,missing
2014-03-31,J. J. Sempé.,"“Tiny Dancers,”",Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-j-j-semps-tiny-dancers,"https://media.newyorker.com/photos/590950d62179605b11ad2d3e/master/w_280,c_limit/2014_03_31.jpg","Cover Story,Covers,_wordpress_id:1609111","Cover Story,Covers,_wordpress_id:1609111","For thirty years, Jean-Jacques Sempé, the artist of this week’s cover, went everywhere on his bike.",590a054b2179605b11ad99a1
2014-04-07,Peter de Sève.,"“A New Leaf,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-eating-spam-and-shooting-carrots,"https://media.newyorker.com/photos/590950d8c14b3c606c103582/master/w_280,c_limit/2014_04_07.jpg",missing,missing,missing,missing
2014-04-14,Barry Blitt.,"“The Best Medicine,”",Françoise Mouly ,http://www.newyorker.com/culture/culture-desk/cover-story-barry-blitts-the-best-medicine,"https://media.newyorker.com/photos/590950c9ebe912338a372533/master/w_280,c_limit/2014_04_14.jpg","Cover Story,Obamacare,_wordpress_id:1610041","Cover Story,Obamacare,_wordpress_id:1610041",Barry Blitt explains the inspiration behind this week’s cover.,591494f0d33b740ae2f47a49
2014-04-21,Ivan Brunetti.,"“Getting There,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-ivan-brunettis-getting-there,"https://media.newyorker.com/photos/59095f6cebe912338a374b14/master/w_200,c_limit/140421_toc.jpg",missing,missing,missing,missing
2014-04-28,Bruce McCall.,"“The Cart Before the Horses,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-bruce-mccalls-cart-before-the-horses,"https://media.newyorker.com/photos/590950cd1c7a8e33fb38a056/master/w_280,c_limit/2014_04_28.jpg",missing,missing,missing,missing
2014-05-05,Charles Berberian.,"“Out and About,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-paris-versus-new-york,"https://media.newyorker.com/photos/590950ce019dfc3494e9d718/master/w_280,c_limit/2014_05_05.jpg",missing,missing,missing,missing
2014-05-12,Roz Chast.,"“Mother’s Day,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-roz-chast-celebrates-mothers-day,"https://media.newyorker.com/photos/590950d02179605b11ad2d1e/master/w_280,c_limit/2014_05_12.jpg",missing,missing,missing,missing
2014-05-19,Eric Drooker.,"“A Bright Future,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-the-magical-rooftops-of-new-york,"https://media.newyorker.com/photos/59095f63ebe912338a374af8/master/w_200,c_limit/140519_toc.jpg",missing,missing,missing,missing
2014-05-26,Saul Steinberg.,"“Baseball,”",Ian Frazier ,http://www.newyorker.com/culture/culture-desk/cover-story-saul-steinbergs-love-of-baseball,"https://media.newyorker.com/photos/590950d42179605b11ad2d35/master/w_280,c_limit/2014_05_26.jpg","Baseball,Cover Story,Sports,_wordpress_id:1613891","Baseball,Cover Story,Sports,_wordpress_id:1613891",Steinberg learned the sport with the romantic avidity he brought to his observation of many American things.,591491b67a337e4831a4c941
2014-06-02,Bruce McCall.,"“Free Delivery,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-bruce-mccalls-free-delivery,"https://media.newyorker.com/photos/590950d61c7a8e33fb38a086/master/w_280,c_limit/2014_06_02.jpg",missing,missing,missing,missing
2014-06-09,Joost Swarte.,"“Love Stories,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-joost-swarte-invents-a-new-way-of-looking,"https://media.newyorker.com/photos/59095f6a019dfc3494e9fc9d/master/w_200,c_limit/140609_toc_crop.jpg","Cover Story,_wordpress_id:1614751","Cover Story,_wordpress_id:1614751","The artist who drew this week’s cover, “Love Stories,” shares a new design.",5924bf082011247369825701
2014-06-23,George Booth.,"“Beware of the Dog,”",missing,http://www.newyorker.com/culture/culture-desk/cover-story-george-booths-beware-of-the-dog,"https://media.newyorker.com/photos/590950d96552fa0be682ba35/master/w_280,c_limit/2014_06_23.jpg",missing,missing,missing,missing
2014-06-30,Bruce McCall.,"“Cap’n Ahab’s,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-bruce-mccalls-capn-ahabs,"https://media.newyorker.com/photos/590950daebe912338a37257a/master/w_280,c_limit/2014_06_30.jpg","Cover Story,_wordpress_id:2566162","Cover Story,_wordpress_id:2566162","“I went on a whale watching trip with my wife and daughter,” Bruce McCall, the artist of this week’s cover, says. “We were half an hour out of …",5924bef7ec03de731c843e38
2014-07-07,Adrian Tomine.,"“Memorial Plaza,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-adrian-tomines-memorial-plaza,"https://media.newyorker.com/photos/590950db2179605b11ad2d4e/master/w_280,c_limit/2014_07_07.jpg","Cover Story,Covers,_wordpress_id:2567002","Cover Story,Covers,_wordpress_id:2567002","“When I heard that the 9/11 memorial and museum were going to be the top tourist attractions in New York this summer,” Adrian Tomine says about this …",5924bf65c607487ed1deab9a
2014-07-21,Mark Ulriksen.,"“Coney Island,”",Françoise Mouly Mina Kaneko ,http://www.newyorker.com/culture/culture-desk/cover-story-mark-ulriksens-coney-island,"https://media.newyorker.com/photos/590950d46552fa0be682ba1f/master/w_280,c_limit/2014_07_21.jpg","Cover Story,Covers,_wordpress_id:2565932","Cover Story,Covers,_wordpress_id:2565932","To celebrate summer, the artist Mark Ulriksen chose to depict the titular beach of this week’s cover, “Coney Island.” Ulriksen, who lives in San …",5924bf0253825d3e461cc3ba
